Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Onishi M., Kagebayashi T., Fukunaga K.",Production of video images by computer controlled cameras and its application to TV conference system,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II131,II137,,8,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035684847&partnerID=40&md5=fc00a5fa71dc0130a705d0fd6fdbe9a5,"Graduate School of Engineering, Osaka Prefecture University, 1-1, Gakuen-cho, Sakai, Osaka 599-8531, Japan","Onishi, M., Graduate School of Engineering, Osaka Prefecture University, 1-1, Gakuen-cho, Sakai, Osaka 599-8531, Japan; Kagebayashi, T., Graduate School of Engineering, Osaka Prefecture University, 1-1, Gakuen-cho, Sakai, Osaka 599-8531, Japan; Fukunaga, K., Graduate School of Engineering, Osaka Prefecture University, 1-1, Gakuen-cho, Sakai, Osaka 599-8531, Japan",Conference Paper,Scopus,2-s2.0-0035684847
"Figueiredo M.A.T., Jain A.K.",Bayesian learning of sparse classifiers,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I35,I41,,32,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035686479&partnerID=40&md5=6690de64854bf6a826548a5a4a37b046,"Instituto de Telecomunicacoes, Instituto Superior Técnico, 1049-001 Lisboa, Portugal","Figueiredo, M.A.T., Instituto de Telecomunicacoes, Instituto Superior Técnico, 1049-001 Lisboa, Portugal; Jain, A.K., Instituto de Telecomunicacoes, Instituto Superior Técnico, 1049-001 Lisboa, Portugal",Conference Paper,Scopus,2-s2.0-0035686479
"Gentile C., Camps O., Sznaier M.",Segmentation for robust tracking in the presence of severe occlusion,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II483,II489,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035691447&partnerID=40&md5=f84e1a29df839c4b68a9c9664754245c,"Natl. Inst. of Std. and Technol., 100 Bureau Drive, Gaithersburg, MD 20899, United States","Gentile, C., Natl. Inst. of Std. and Technol., 100 Bureau Drive, Gaithersburg, MD 20899, United States; Camps, O., Natl. Inst. of Std. and Technol., 100 Bureau Drive, Gaithersburg, MD 20899, United States; Sznaier, M., Natl. Inst. of Std. and Technol., 100 Bureau Drive, Gaithersburg, MD 20899, United States",Conference Paper,Scopus,2-s2.0-0035691447
Felzenszwalb P.F.,Learning models for object recognition,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I1056,I1062,,26,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683578&partnerID=40&md5=c5633fc99b699ae2b7cca2428153decd,"Artificial Intelligence Laboratory, Massachusetts Inst. of Technology, Cambridge, MA 02139, United States","Felzenszwalb, P.F., Artificial Intelligence Laboratory, Massachusetts Inst. of Technology, Cambridge, MA 02139, United States",Conference Paper,Scopus,2-s2.0-0035683578
"Wolf L., Shashua A.",Two-body segmentation from two perspective views,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I263,I270,,31,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683291&partnerID=40&md5=91023315bbc43c3187cc462bfdbbf9a2,"Sch. of Computer Science and Eng., Hebrew University, Jerusalem 91904, Israel","Wolf, L., Sch. of Computer Science and Eng., Hebrew University, Jerusalem 91904, Israel; Shashua, A., Sch. of Computer Science and Eng., Hebrew University, Jerusalem 91904, Israel",Conference Paper,Scopus,2-s2.0-0035683291
"Fowlkes C., Belongie S., Malik J.",Efficient spatiotemporal grouping using the Nyström method,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I231,I238,,55,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683739&partnerID=40&md5=20455ef3cb9ae0a1b119a1e47918119c,"University of California, Berkeley, CA 94720, United States","Fowlkes, C., University of California, Berkeley, CA 94720, United States; Belongie, S., University of California, Berkeley, CA 94720, United States; Malik, J., University of California, Berkeley, CA 94720, United States",Conference Paper,Scopus,2-s2.0-0035683739
"Rahmann S., Canterakis N.",Reconstruction of specular surfaces using polarization imaging,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I149,I155,,59,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035686633&partnerID=40&md5=5b592fbdccf1bb379484d12226517eab,"Institute for PRIP, Computer Science Department, University of Freiburg, 79110 Freiburg, Germany","Rahmann, S., Institute for PRIP, Computer Science Department, University of Freiburg, 79110 Freiburg, Germany; Canterakis, N., Institute for PRIP, Computer Science Department, University of Freiburg, 79110 Freiburg, Germany",Conference Paper,Scopus,2-s2.0-0035686633
"Gevers T., Smeulders A.W.M.",Color constant ratio gradients for image segmentation and similarity of texture objects,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I18,I25,,21,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683370&partnerID=40&md5=4b836da76db7c26eb39e0818676f38af,"Faculty of Science, University of Amsterdam, Amsterdam, Netherlands","Gevers, T., Faculty of Science, University of Amsterdam, Amsterdam, Netherlands; Smeulders, A.W.M., Faculty of Science, University of Amsterdam, Amsterdam, Netherlands",Conference Paper,Scopus,2-s2.0-0035683370
"Huijsmans D.P., Sebe N.",Extended performance graphs for cluster retrieval,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I26,I31,,21,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680179&partnerID=40&md5=704e9d7355a5221661ea4d32edba4f96,"Leiden Inst. of Advanced Comp. Sci., Leiden University, NielsBohrweg 1, 2333CA Leiden, Netherlands","Huijsmans, D.P., Leiden Inst. of Advanced Comp. Sci., Leiden University, NielsBohrweg 1, 2333CA Leiden, Netherlands; Sebe, N., Leiden Inst. of Advanced Comp. Sci., Leiden University, NielsBohrweg 1, 2333CA Leiden, Netherlands",Conference Paper,Scopus,2-s2.0-0035680179
"Seo Y., Hong K.-S.",Structure and motion estimation with expectation maximization and extended kalman smoother for continuous image sequences,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I1148,I1154,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035693541&partnerID=40&md5=fa21bc39d74f9b41efb8a9816a40fe9c,"IIP Lab., Pohang Univ. of Sci. and Technology, POSTECH, Pohang, South Korea","Seo, Y., IIP Lab., Pohang Univ. of Sci. and Technology, POSTECH, Pohang, South Korea; Hong, K.-S., IIP Lab., Pohang Univ. of Sci. and Technology, POSTECH, Pohang, South Korea",Conference Paper,Scopus,2-s2.0-0035693541
"Bhanu B., Tan X.",Learned templates for feature extraction in fingerprint images,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II591,II596,,12,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035696602&partnerID=40&md5=a1f511494b2efdedd93e958a02d732c3,"Ctr. for Res. in Intelligent Systems, University of California, Riverside, CA 92521, United States","Bhanu, B., Ctr. for Res. in Intelligent Systems, University of California, Riverside, CA 92521, United States; Tan, X., Ctr. for Res. in Intelligent Systems, University of California, Riverside, CA 92521, United States",Conference Paper,Scopus,2-s2.0-0035696602
"Okutomi M., Katayama Y., Oka S.",A simple stereo algorithm to recover precise object boundaries and smooth surfaces,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II138,II144,,12,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035684020&partnerID=40&md5=ef1839c82a95914b3cce66f36ba7af4f,"Graduate Sch. of Info. Sci. and Eng., Tokyo Institute of Technology, 2-12-1 O-okayama, Meguro-ku, Tokyo 152-8552, Japan","Okutomi, M., Graduate Sch. of Info. Sci. and Eng., Tokyo Institute of Technology, 2-12-1 O-okayama, Meguro-ku, Tokyo 152-8552, Japan; Katayama, Y., Graduate Sch. of Info. Sci. and Eng., Tokyo Institute of Technology, 2-12-1 O-okayama, Meguro-ku, Tokyo 152-8552, Japan; Oka, S., Graduate Sch. of Info. Sci. and Eng., Tokyo Institute of Technology, 2-12-1 O-okayama, Meguro-ku, Tokyo 152-8552, Japan",Conference Paper,Scopus,2-s2.0-0035684020
Chen G.Q.,Robust point feature matching in projective space,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I717,I722,,7,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683439&partnerID=40&md5=43d67f75943a132c66967dcca451bd9c,"Human-Computer-Interface Labs., STMicroelectronics, San Diego, CA 92121, United States","Chen, G.Q., Human-Computer-Interface Labs., STMicroelectronics, San Diego, CA 92121, United States",Conference Paper,Scopus,2-s2.0-0035683439
"Malm H., Heyden A.",Stereo head calibration from a planar object,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II657,II662,,15,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035696831&partnerID=40&md5=d7cb9701987e82bef8501e74505854b5,"Centre for Mathematical Sciences, Lund University, Box 118, S-221 00 Lund, Sweden","Malm, H., Centre for Mathematical Sciences, Lund University, Box 118, S-221 00 Lund, Sweden; Heyden, A., Centre for Mathematical Sciences, Lund University, Box 118, S-221 00 Lund, Sweden",Conference Paper,Scopus,2-s2.0-0035696831
[No author name available],Proceedings of the 2001 IEEE computer society conference on computer vision and pattern recognition,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,,,799,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035696552&partnerID=40&md5=c3c13ff723a3214a4646238d1d5a89e5,,,Conference Review,Scopus,2-s2.0-0035696552
"Schödl A., Essa I.",Depth layers from occlusions,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I639,I644,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680188&partnerID=40&md5=88c4af7fa50709c98074a48725751633,"GVU Center, College of Computing, Georgia Institute of Technology, Atlanta, GA 30332-0280, United States","Schödl, A., GVU Center, College of Computing, Georgia Institute of Technology, Atlanta, GA 30332-0280, United States; Essa, I., GVU Center, College of Computing, Georgia Institute of Technology, Atlanta, GA 30332-0280, United States",Conference Paper,Scopus,2-s2.0-0035680188
"Sim R., Dudek G.",Learning generative models of scene features,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I406,I414,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680129&partnerID=40&md5=7ae55b508cc1fea7426b1afaff10e56e,"Centre for Intelligent Machines, McGill University, 3480 University St., Montreal, Que. H3A 2A7, Canada","Sim, R., Centre for Intelligent Machines, McGill University, 3480 University St., Montreal, Que. H3A 2A7, Canada; Dudek, G., Centre for Intelligent Machines, McGill University, 3480 University St., Montreal, Que. H3A 2A7, Canada",Conference Paper,Scopus,2-s2.0-0035680129
"Berg A.C., Malik J.",Geometric blur for template matching,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I607,I614,,129,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035686784&partnerID=40&md5=261491df0437941b5c05c9d6a22ec5f5,"Computer Science Division, University of California, Berkeley, CA, United States","Berg, A.C., Computer Science Division, University of California, Berkeley, CA, United States; Malik, J., Computer Science Division, University of California, Berkeley, CA, United States",Conference Paper,Scopus,2-s2.0-0035686784
"Davison A.J., Kita N.",3D simultaneous localisation and map-building using active vision for a robot moving on undulating terrain,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I384,I391,,26,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035686648&partnerID=40&md5=08911b4b1c18693b5602e806e3dcbc19,"Robotics Research Group, Department of Engineering Science, University of Oxford, Oxford, United Kingdom","Davison, A.J., Robotics Research Group, Department of Engineering Science, University of Oxford, Oxford, United Kingdom; Kita, N., Robotics Research Group, Department of Engineering Science, University of Oxford, Oxford, United Kingdom",Conference Paper,Scopus,2-s2.0-0035686648
"Bakstein H., Pajdla T.",3D reconstruction from 360 × 360 mosaics,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II72,II77,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035684103&partnerID=40&md5=19dd44d0e7dfcbb229c4a4610f326a22,"Center for Machine Perception, Faculty of Electrical Eng., Czech Technical University, 121 35 Prague, Czech Republic","Bakstein, H., Center for Machine Perception, Faculty of Electrical Eng., Czech Technical University, 121 35 Prague, Czech Republic; Pajdla, T., Center for Machine Perception, Faculty of Electrical Eng., Czech Technical University, 121 35 Prague, Czech Republic",Conference Paper,Scopus,2-s2.0-0035684103
"Lhuillier M., Quan L., Shum H., Tsui H.T.",Relief mosaics by joint view triangulation,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I785,I790,,5,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035686488&partnerID=40&md5=df5b416c3dd038c5e0f127d6bf697eef,"CNRS, INRIA, 655 avenue de l'Europe, 38330 Montbonnot, France","Lhuillier, M., CNRS, INRIA, 655 avenue de l'Europe, 38330 Montbonnot, France; Quan, L., CNRS, INRIA, 655 avenue de l'Europe, 38330 Montbonnot, France; Shum, H., CNRS, INRIA, 655 avenue de l'Europe, 38330 Montbonnot, France; Tsui, H.T., CNRS, INRIA, 655 avenue de l'Europe, 38330 Montbonnot, France",Conference Paper,Scopus,2-s2.0-0035686488
"Sarkar S., Vega I.R.",Discrimination of motion based on traces in the space of probability functions over feature relations,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I976,I983,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680221&partnerID=40&md5=d1327a24563ecdf5038c21d5e18a4c5a,"Computer Sci. and Eng. Department, University of South Florida, Tampa, FL 33620, United States","Sarkar, S., Computer Sci. and Eng. Department, University of South Florida, Tampa, FL 33620, United States; Vega, I.R., Computer Sci. and Eng. Department, University of South Florida, Tampa, FL 33620, United States",Conference Paper,Scopus,2-s2.0-0035680221
"Nestares O., Fleet D.J.",Probabilistic tracking of motion boundaries with spatiotemporal predictions,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II358,II365,,13,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680943&partnerID=40&md5=3238ab4a09403809558cf28fa1d687aa,"Xerox Palo Alto Research Center, 3333 Coyote Hill Rd, Palo Alto, CA 94304, United States","Nestares, O., Xerox Palo Alto Research Center, 3333 Coyote Hill Rd, Palo Alto, CA 94304, United States; Fleet, D.J., Xerox Palo Alto Research Center, 3333 Coyote Hill Rd, Palo Alto, CA 94304, United States",Conference Paper,Scopus,2-s2.0-0035680943
"Ben-Arie J., Pandit P., Rajaram S.",View-based human activity recognition by indexing & sequencing,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II78,II83,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680804&partnerID=40&md5=c88e16c8729edc3335671209cc41f18e,"ECE Department M/C 154, University of Illinois, 851 S. Morgan St., Chicago, IL 60607, United States","Ben-Arie, J., ECE Department M/C 154, University of Illinois, 851 S. Morgan St., Chicago, IL 60607, United States; Pandit, P., ECE Department M/C 154, University of Illinois, 851 S. Morgan St., Chicago, IL 60607, United States; Rajaram, S., ECE Department M/C 154, University of Illinois, 851 S. Morgan St., Chicago, IL 60607, United States",Conference Paper,Scopus,2-s2.0-0035680804
"Angelopoulou E., Molana R., Daniilidis K.",Multispectral skin color modeling,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II635,II642,,53,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035696661&partnerID=40&md5=f14972df3ab1b4389928045f0a6cc00c,"Computer Science Department, Stevens Institute of Technology, Hoboken, NJ, United States","Angelopoulou, E., Computer Science Department, Stevens Institute of Technology, Hoboken, NJ, United States; Molana, R., Computer Science Department, Stevens Institute of Technology, Hoboken, NJ, United States; Daniilidis, K., Computer Science Department, Stevens Institute of Technology, Hoboken, NJ, United States",Conference Paper,Scopus,2-s2.0-0035696661
"Manning R.A., Dyer C.R.",Metric self calibration from screw-transform manifolds,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I590,I597,,4,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035687066&partnerID=40&md5=16d8f673543667e14139af8cb7938b4d,"Department of Computer Sciences, University of Wisconsin, Madison, WI 53706, United States","Manning, R.A., Department of Computer Sciences, University of Wisconsin, Madison, WI 53706, United States; Dyer, C.R., Department of Computer Sciences, University of Wisconsin, Madison, WI 53706, United States",Conference Paper,Scopus,2-s2.0-0035687066
"Liu T., Kender J.R.",Time-constrained dynamic semantic compression for video indexing and interactive searching,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,II531,II538,,15,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035694419&partnerID=40&md5=4c498f3ed5b253128610410bf16bfecc,"Department of Computer Science, Columbia University, New York, NY 10027, United States","Liu, T., Department of Computer Science, Columbia University, New York, NY 10027, United States; Kender, J.R., Department of Computer Science, Columbia University, New York, NY 10027, United States",Conference Paper,Scopus,2-s2.0-0035694419
"Lin Z., Wong T.-T., Shum H.-Y.","Relighting with the reflected irradiance field: Representation, sampling and reconstruction",2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I561,I567,,10,10.1109/CVPR.2001.990523,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680131&doi=10.1109%2fCVPR.2001.990523&partnerID=40&md5=cce20b2c043433f485d26aed4b9aa0fc,"Microsofi Research, China; Chinese University of Hong Kong, China","Lin, Z., Microsofi Research, China; Wong, T.-T., Chinese University of Hong Kong, China; Shum, H.-Y.",Article,Scopus,2-s2.0-0035680131
"Kasturi R., Medioni G.",Welcome message,2001,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,1,,,xxiii,xxiv,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035684257&partnerID=40&md5=c452ecc7882876c1bfe1917737eff3f6,,"Kasturi, R.; Medioni, G.",Conference Paper,Scopus,2-s2.0-0035684257
Govindu V.M.,Combining two-view constraints for motion estimation,2001,Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition,2,,,II218,II225,,53,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680765&partnerID=40&md5=b564e52137513ee622294ed81adca6dc,,"Govindu, V.M.",Conference Paper,Scopus,2-s2.0-0035680765
"Jojic N., Frey B.J.",Learning flexible sprites in video layers,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I199,I206,,68,10.1109/CVPR.2001.990476,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035686705&doi=10.1109%2fCVPR.2001.990476&partnerID=40&md5=854f5153843d186372301fbe69ed4a21,"Microsoft Research, United Kingdom; University of Toronto, United States","Jojic, N., Microsoft Research, United Kingdom; Frey, B.J., University of Toronto, United States",Article,Scopus,2-s2.0-0035686705
"Wang C., Tanahashi H., Hirayu H., Niwa Y., Yamamoto K.",Comparison of local plane fitting methods for range data,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I663,I669,,25,10.1109/CVPR.2001.990538,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680109&doi=10.1109%2fCVPR.2001.990538&partnerID=40&md5=715a1a2bbc09110f46eec7b103dda5dd,"Office of Regional Intensive Research Project, Softopia Japan, JST, Japan; Department of Information Science, Faculty of Engineering, Gifu University, Japan","Wang, C., Office of Regional Intensive Research Project, Softopia Japan, JST, Japan; Tanahashi, H., Office of Regional Intensive Research Project, Softopia Japan, JST, Japan; Hirayu, H., Office of Regional Intensive Research Project, Softopia Japan, JST, Japan; Niwa, Y., Office of Regional Intensive Research Project, Softopia Japan, JST, Japan; Yamamoto, K., Department of Information Science, Faculty of Engineering, Gifu University, Japan",Article,Scopus,2-s2.0-0035680109
"Lin Z., Shum H.-Y.",On the fundamental limits of reconstruction-based super-resolution algorithms,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I1171,I1176,,8,10.1109/CVPR.2001.990663,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680234&doi=10.1109%2fCVPR.2001.990663&partnerID=40&md5=41d6cf425ed4dc834600872fb2b2ff0a,"Microsoft Research, China","Lin, Z., Microsoft Research, China; Shum, H.-Y., Microsoft Research, China",Article,Scopus,2-s2.0-0035680234
"Chen D., Bourlard H., Thiran J.-P.",Text identification in complex background using SVM,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,91,II621,II626,,87,10.1109/CVPR.2001.991021,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035691466&doi=10.1109%2fCVPR.2001.991021&partnerID=40&md5=0d76372e206db30254ab7f329cfbc6c1,"Dalle Molle Institute for Perceptual Artificial Intelligence, Switzerland; Signal Processing Laboratory, EPFL, Switzerland","Chen, D., Dalle Molle Institute for Perceptual Artificial Intelligence, Switzerland; Bourlard, H., Dalle Molle Institute for Perceptual Artificial Intelligence, Switzerland; Thiran, J.-P., Signal Processing Laboratory, EPFL, Switzerland",Article,Scopus,2-s2.0-0035691466
"Shan Y., Liu Z., Zhang Z.",Image-Based Surface Detail Transfer,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,116,II794,II799,,15,10.1109/CVPR.2001.991046,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035693905&doi=10.1109%2fCVPR.2001.991046&partnerID=40&md5=2c46576ced366029ddd30f65c8d3010f,"Sarnoff Corporation, United States; Microsoft Research, United States; Microsoft Research, United States","Shan, Y., Sarnoff Corporation, United States; Liu, Z., Microsoft Research, United States; Zhang, Z., Microsoft Research, United States",Article,Scopus,2-s2.0-0035693905
"Uyttendaele M., Eden A., Szeliski R.",Eliminating ghosting and exposure artifacts in image mosaics,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,75,II509,II516,,201,10.1109/CVPR.2001.991005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035696696&doi=10.1109%2fCVPR.2001.991005&partnerID=40&md5=d6aa4e8b04d84e501a9cc684a48413e2,"Microsoft Research, United States; Haward University, United States; Microsoft Research, United States","Uyttendaele, M., Microsoft Research, United States; Eden, A., Haward University, United States; Szeliski, R., Microsoft Research, United States",Article,Scopus,2-s2.0-0035696696
"Teller S., Antone M., Bodnar Z., Bosse M., Coorg S., Jethwa M., Master N.","Calibrated, registered images of an extended urban area",2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I813,I820,,12,10.1109/CVPR.2001.990565,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683441&doi=10.1109%2fCVPR.2001.990565&partnerID=40&md5=c32d2a18fd711439c8ca1a83b0481572,"MIT Computer Graphics Group, United States","Teller, S., MIT Computer Graphics Group, United States; Antone, M., MIT Computer Graphics Group, United States; Bodnar, Z., MIT Computer Graphics Group, United States; Bosse, M., MIT Computer Graphics Group, United States; Coorg, S., MIT Computer Graphics Group, United States; Jethwa, M., MIT Computer Graphics Group, United States; Master, N., MIT Computer Graphics Group, United States",Article,Scopus,2-s2.0-0035683441
"Antone M., Teller S.","Scalable, absolute position recovery for omni-directional image networks",2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I398,I405,,6,10.1109/CVPR.2001.990503,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035687060&doi=10.1109%2fCVPR.2001.990503&partnerID=40&md5=3520a436a509036f5f813bec3be2afa4,"MIT Computer Graphics Group, United States","Antone, M., MIT Computer Graphics Group, United States; Teller, S., MIT Computer Graphics Group, United States",Article,Scopus,2-s2.0-0035687060
"Lin S., Shum H.-Y.",Separation of diffuse and specular reflection in color images,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I341,I346,,34,10.1109/CVPR.2001.990495,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683433&doi=10.1109%2fCVPR.2001.990495&partnerID=40&md5=e75027b64be2280b8488a9f80b0381e6,"Microsoft Research, China","Lin, S., Microsoft Research, China; Shum, H.-Y., Microsoft Research, China",Article,Scopus,2-s2.0-0035683433
"Kang S.B., Szeliski R., Chai J.",Handling occlusions in dense multi-view stereo,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I103,I110,,144,10.1109/CVPR.2001.990462,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680136&doi=10.1109%2fCVPR.2001.990462&partnerID=40&md5=b1701d52e048850453bb01e155f1dc3f,"Microsoft Research, Microsoft Corporation, China; The Robotics Institute, Carnegie Mellon University, China","Kang, S.B., Microsoft Research, Microsoft Corporation, China; Szeliski, R., Microsoft Research, Microsoft Corporation, China; Chai, J., The Robotics Institute, Carnegie Mellon University, China",Article,Scopus,2-s2.0-0035680136
Vasconcelos N.,Image indexing with mixture hierarchies,2001,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,I3,I10,,31,10.1109/CVPR.2001.990449,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035683431&doi=10.1109%2fCVPR.2001.990449&partnerID=40&md5=8cf67da972e4797c121efdc8fcfd62cb,"Compaq Computer Corporation, Cambridge Research Laboratory, United Kingdom","Vasconcelos, N., Compaq Computer Corporation, Cambridge Research Laboratory, United Kingdom",Article,Scopus,2-s2.0-0035683431
"Lew Michael S., Sebe Nicu",Visual websearching using iconic queries,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,788,789,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033714469&partnerID=40&md5=98af98f907e4ddf34ecb830290db87c3,"Leiden Univ, Netherlands","Lew, Michael S., Leiden Univ, Netherlands; Sebe, Nicu, Leiden Univ, Netherlands",Conference Paper,Scopus,2-s2.0-0033714469
"Oh Jong, Geiger Davi",On-line handwriting recognition system using fisher segmental matching and Hypotheses Propagation Network,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,2,,,343,348,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033714463&partnerID=40&md5=74b55b5d322d2e0ffa6be23d595d5ea7,"New York Univ, United States","Oh, Jong, New York Univ, United States; Geiger, Davi, New York Univ, United States",Conference Paper,Scopus,2-s2.0-0033714463
"Dimitrov Pavel, Phillips Carlos, Siddiqi Kaleem",Robust and efficient skeletal graphs,2000,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,1,,,417,423,,39,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033699467&partnerID=40&md5=60f8d5aa96d03c03ec658d0893ccb06c,"McGill Univ, Canada","Dimitrov, Pavel, McGill Univ, Canada; Phillips, Carlos, McGill Univ, Canada; Siddiqi, Kaleem, McGill Univ, Canada",Conference Paper,Scopus,2-s2.0-0033699467
