Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Wang X., Ji Q.",Video event recognition with deep hierarchical context model,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7299071,4418,4427,,4,10.1109/CVPR.2015.7299071,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958179550&doi=10.1109%2fCVPR.2015.7299071&partnerID=40&md5=1a15121052fee8325f61f5275226c5ed,"Dept. of ECSE, Rensselaer Polytechnic Institute, United States","Wang, X., Dept. of ECSE, Rensselaer Polytechnic Institute, United States; Ji, Q., Dept. of ECSE, Rensselaer Polytechnic Institute, United States",Conference Paper,Scopus,2-s2.0-84958179550
"Yu F., Xiao J., Funkhouser T.",Semantic alignment of LiDAR data at city scale,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7298781,1722,1731,,3,10.1109/CVPR.2015.7298781,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959181673&doi=10.1109%2fCVPR.2015.7298781&partnerID=40&md5=abc0f97b9103ca03661a2c2988419d07,"Princeton University, Princeton, NJ, United States","Yu, F., Princeton University, Princeton, NJ, United States; Xiao, J., Princeton University, Princeton, NJ, United States; Funkhouser, T., Princeton University, Princeton, NJ, United States",Conference Paper,Scopus,2-s2.0-84959181673
"Zhu Y., Zhang Y., Bonev B., Yuille A.L.",Modeling deformable gradient compositions for single-image super-resolution,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7299180,5417,5425,,2,10.1109/CVPR.2015.7299180,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959248731&doi=10.1109%2fCVPR.2015.7299180&partnerID=40&md5=42f618b4b6b10ddf3c2f9256702da274,"School of Computer Science, Northwestern Polytechnical University, China; Department of Statistics, University of California, Los Angeles, United States","Zhu, Y., School of Computer Science, Northwestern Polytechnical University, China; Zhang, Y., School of Computer Science, Northwestern Polytechnical University, China; Bonev, B., Department of Statistics, University of California, Los Angeles, United States; Yuille, A.L., Department of Statistics, University of California, Los Angeles, United States",Conference Paper,Scopus,2-s2.0-84959248731
"Duong C.N., Luu K., Quach K.G., Bui T.D.",Beyond Principal Components: Deep Boltzmann Machines for face modeling,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7299111,4786,4794,,3,10.1109/CVPR.2015.7299111,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959203899&doi=10.1109%2fCVPR.2015.7299111&partnerID=40&md5=fbf0ac6dbe25e9f0999f9c8717e5b82e,"Concordia University, Computer Science and Software Engineering, Montréal, QC, Canada; Carnegie Mellon University, CyLab Biometrics Center, Pittsburgh, PA, United States","Duong, C.N., Concordia University, Computer Science and Software Engineering, Montréal, QC, Canada; Luu, K., Carnegie Mellon University, CyLab Biometrics Center, Pittsburgh, PA, United States; Quach, K.G., Concordia University, Computer Science and Software Engineering, Montréal, QC, Canada; Bui, T.D., Concordia University, Computer Science and Software Engineering, Montréal, QC, Canada",Conference Paper,Scopus,2-s2.0-84959203899
"Zhen X., Wang Z., Yu M., Li S.",Supervised descriptor learning for multi-output regression,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7298725,1211,1218,,7,10.1109/CVPR.2015.7298725,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959229313&doi=10.1109%2fCVPR.2015.7298725&partnerID=40&md5=1c82562df5f17715e0de3dca23494a60,"University of Western Ontario, London, ON, Canada; GE Healthcare, London, ON, Canada; Northumbria University, Newcastle, United Kingdom","Zhen, X., University of Western Ontario, London, ON, Canada; Wang, Z., GE Healthcare, London, ON, Canada; Yu, M., Northumbria University, Newcastle, United Kingdom; Li, S., GE Healthcare, London, ON, Canada",Conference Paper,Scopus,2-s2.0-84959229313
"Zhang M., Yao J., Xia M., Li K., Zhang Y., Liu Y.",Line-based Multi-Label Energy Optimization for fisheye image rectification and calibration,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7299041,4137,4145,,1,10.1109/CVPR.2015.7299041,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959226816&doi=10.1109%2fCVPR.2015.7299041&partnerID=40&md5=afa7fae281330c62355d5a7e11a8138a,"School of Remote Sensing and Information Engineering, Wuhan University, Hubei, China","Zhang, M., School of Remote Sensing and Information Engineering, Wuhan University, Hubei, China; Yao, J., School of Remote Sensing and Information Engineering, Wuhan University, Hubei, China; Xia, M., School of Remote Sensing and Information Engineering, Wuhan University, Hubei, China; Li, K., School of Remote Sensing and Information Engineering, Wuhan University, Hubei, China; Zhang, Y., School of Remote Sensing and Information Engineering, Wuhan University, Hubei, China; Liu, Y., School of Remote Sensing and Information Engineering, Wuhan University, Hubei, China",Conference Paper,Scopus,2-s2.0-84959226816
"Fang C., Jin H., Yang J., Lin Z.",Collaborative feature learning from social media,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7298656,577,585,,5,10.1109/CVPR.2015.7298656,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959203754&doi=10.1109%2fCVPR.2015.7298656&partnerID=40&md5=7975a5987a1dfa1867011fc35cfa713b,"Dartmouth College, United States; Adobe Research, United States; Snapchat, United States","Fang, C., Dartmouth College, United States; Jin, H., Adobe Research, United States; Yang, J., Snapchat, United States; Lin, Z., Adobe Research, United States",Conference Paper,Scopus,2-s2.0-84959203754
"Aljundi R., Emonet R., Muselet D., Sebban M.",Landmarks-based kernelized subspace alignment for unsupervised domain adaptation,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7298600,56,63,,9,10.1109/CVPR.2015.7298600,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959254588&doi=10.1109%2fCVPR.2015.7298600&partnerID=40&md5=01b4277f74069998ed2b4f0a884aa61e,"CNRS, UMR 5516, Laboratoire Hubert Curien, Saint-Étienne, France; Université de Saint-Étienne, Jean-Monnet, Saint-Étienne, France","Aljundi, R., CNRS, UMR 5516, Laboratoire Hubert Curien, Saint-Étienne, France, Université de Saint-Étienne, Jean-Monnet, Saint-Étienne, France; Emonet, R., CNRS, UMR 5516, Laboratoire Hubert Curien, Saint-Étienne, France, Université de Saint-Étienne, Jean-Monnet, Saint-Étienne, France; Muselet, D., CNRS, UMR 5516, Laboratoire Hubert Curien, Saint-Étienne, France, Université de Saint-Étienne, Jean-Monnet, Saint-Étienne, France; Sebban, M., CNRS, UMR 5516, Laboratoire Hubert Curien, Saint-Étienne, France, Université de Saint-Étienne, Jean-Monnet, Saint-Étienne, France",Conference Paper,Scopus,2-s2.0-84959254588
"Li Z., Tan P., Tan R.T., Zou D., Zhou S.Z., Cheong L.-F.",Simultaneous video defogging and stereo reconstruction,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7299133,4988,4997,,4,10.1109/CVPR.2015.7299133,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959204694&doi=10.1109%2fCVPR.2015.7299133&partnerID=40&md5=073f38d0960d3438de6b9ee80848c895,"National University of Singapore, Singapore, Singapore; Simon Fraser University, Burnaby, BC, Canada; SIM University, Singapore, Singapore; Shanghai Jiao Tong University, Minhang, China; National University of Singapore (Suzhou), Research Institute, Singapore","Li, Z., National University of Singapore, Singapore, Singapore; Tan, P., Simon Fraser University, Burnaby, BC, Canada; Tan, R.T., SIM University, Singapore, Singapore; Zou, D., Shanghai Jiao Tong University, Minhang, China; Zhou, S.Z., National University of Singapore, Singapore, Singapore, National University of Singapore (Suzhou), Research Institute, Singapore; Cheong, L.-F., National University of Singapore, Singapore, Singapore",Conference Paper,Scopus,2-s2.0-84959204694
"Huang C.-H., Boyer E., Angonese B.D.C., Navab N., Ilic S.",Toward user-specific tracking by detection of human shapes in multi-cameras,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7299029,4027,4035,,2,10.1109/CVPR.2015.7299029,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959215680&doi=10.1109%2fCVPR.2015.7299029&partnerID=40&md5=11396c1e0c5f2d0f5ebb283ab5197085,"Technische Universität München, Germany; LJK-INRIA Grenoble Rhône-Alpes, Montbonnot-Saint-Martin, France; Siemens AG, Germany","Huang, C.-H., Technische Universität München, Germany; Boyer, E., LJK-INRIA Grenoble Rhône-Alpes, Montbonnot-Saint-Martin, France; Angonese, B.D.C., Technische Universität München, Germany; Navab, N., Technische Universität München, Germany; Ilic, S., Technische Universität München, Germany, Siemens AG, Germany",Conference Paper,Scopus,2-s2.0-84959215680
"Sridhar S., Mueller F., Oulasvirta A., Theobalt C.",Fast and robust hand tracking using detection-guided optimization,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7298941,3213,3221,,22,10.1109/CVPR.2015.7298941,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959210765&doi=10.1109%2fCVPR.2015.7298941&partnerID=40&md5=339608ad05bc86f670917630acd0c23c,"Max Planck Institute for Informatics, Germany; Saarland University, Germany; Aalto University, Finland","Sridhar, S., Max Planck Institute for Informatics, Germany; Mueller, F., Max Planck Institute for Informatics, Germany, Saarland University, Germany; Oulasvirta, A., Aalto University, Finland; Theobalt, C., Max Planck Institute for Informatics, Germany",Conference Paper,Scopus,2-s2.0-84959210765
"Banica D., Sminchisescu C.",Second-order constrained parametric proposals and sequential search-based structured prediction for semantic segmentation in RGB-D images,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7298974,3517,3526,,8,10.1109/CVPR.2015.7298974,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959216973&doi=10.1109%2fCVPR.2015.7298974&partnerID=40&md5=763352b6900f958a04db2ca288112297,"Institute of Mathematics, Romanian Academy, Romania; Lund University, Sweden","Banica, D., Institute of Mathematics, Romanian Academy, Romania; Sminchisescu, C., Institute of Mathematics, Romanian Academy, Romania, Lund University, Sweden",Conference Paper,Scopus,2-s2.0-84959216973
"Pittaluga F., Koppal S.J.",Privacy preserving optics for miniature vision sensors,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7298628,314,324,,3,10.1109/CVPR.2015.7298628,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959242272&doi=10.1109%2fCVPR.2015.7298628&partnerID=40&md5=8e4f52d328afd10e85d3ce55031c2f78,"University of Florida, Electrical and Computer Engineering Dept., 216 Larsen Hall, Gainesville, FL, United States","Pittaluga, F., University of Florida, Electrical and Computer Engineering Dept., 216 Larsen Hall, Gainesville, FL, United States; Koppal, S.J., University of Florida, Electrical and Computer Engineering Dept., 216 Larsen Hall, Gainesville, FL, United States",Conference Paper,Scopus,2-s2.0-84959242272
"Jung J., Lee J.-Y., Kweon I.S.",One-day outdoor photometric stereo via skylight estimation,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7299082,4521,4529,,5,10.1109/CVPR.2015.7299082,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959184973&doi=10.1109%2fCVPR.2015.7299082&partnerID=40&md5=2054f4cd530127628650ebb0eeff9c86,"Robotics and Computer Vision Lab, KAIST, Yuseong-gu, Daejeon, South Korea","Jung, J., Robotics and Computer Vision Lab, KAIST, Yuseong-gu, Daejeon, South Korea; Lee, J.-Y., Robotics and Computer Vision Lab, KAIST, Yuseong-gu, Daejeon, South Korea; Kweon, I.S., Robotics and Computer Vision Lab, KAIST, Yuseong-gu, Daejeon, South Korea",Conference Paper,Scopus,2-s2.0-84959184973
"Dai D., Kroeger T., Timofte R., Van Gool L.",Metric imitation by manifold transfer for efficient vision applications,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7298975,3527,3536,,6,10.1109/CVPR.2015.7298975,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959201383&doi=10.1109%2fCVPR.2015.7298975&partnerID=40&md5=64dac2f4740a6036f27e5c7e2b957d3a,"Computer Vision Lab, ETH Zurich, Switzerland; VISICS, ESAT/PSI, KU Leuven, Belgium","Dai, D., Computer Vision Lab, ETH Zurich, Switzerland; Kroeger, T., Computer Vision Lab, ETH Zurich, Switzerland; Timofte, R., Computer Vision Lab, ETH Zurich, Switzerland; Van Gool, L., Computer Vision Lab, ETH Zurich, Switzerland, VISICS, ESAT/PSI, KU Leuven, Belgium",Conference Paper,Scopus,2-s2.0-84959201383
"Wang Y.-X., Hebert M.",Model recommendation: Generating object detectors from few samples,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7298770,1619,1628,,8,10.1109/CVPR.2015.7298770,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959250182&doi=10.1109%2fCVPR.2015.7298770&partnerID=40&md5=b137a8038f6a3dc7f84c2c0715dcd670,"Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, United States","Wang, Y.-X., Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, United States; Hebert, M., Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, United States",Conference Paper,Scopus,2-s2.0-84959250182
"Paikin G., Tal A.",Solving multiple square jigsaw puzzles with missing pieces,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7299116,4832,4839,,4,10.1109/CVPR.2015.7299116,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959225811&doi=10.1109%2fCVPR.2015.7299116&partnerID=40&md5=42fa9b0884bccc78bf43d7fdaf8091e7,"Technion, Haifa, Israel","Paikin, G., Technion, Haifa, Israel; Tal, A., Technion, Haifa, Israel",Conference Paper,Scopus,2-s2.0-84959225811
"Zhang Z., Shen W., Yao C., Bai X.",Symmetry-based text line detection in natural scenes,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7298871,2558,2567,,25,10.1109/CVPR.2015.7298871,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959179478&doi=10.1109%2fCVPR.2015.7298871&partnerID=40&md5=0a3727226f6b1fed62aa51322ff1fc69,"School of Electronic Information and Communications, Huazhong University of Science and Technology, China; Key Lab of Specialty Fiber Optics and Optical Access Networks, Shanghai University, China","Zhang, Z., School of Electronic Information and Communications, Huazhong University of Science and Technology, China; Shen, W., Key Lab of Specialty Fiber Optics and Optical Access Networks, Shanghai University, China; Yao, C., School of Electronic Information and Communications, Huazhong University of Science and Technology, China; Bai, X., School of Electronic Information and Communications, Huazhong University of Science and Technology, China",Conference Paper,Scopus,2-s2.0-84959179478
"Tao R., Smeulders A.W.M., Chang S.-F.",Attributes and categories for generic instance search from one example,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7298613,177,186,,4,10.1109/CVPR.2015.7298613,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959227583&doi=10.1109%2fCVPR.2015.7298613&partnerID=40&md5=fedb7c44732880e3dc051baadda97162,"ISLA, Informatics Institute, University of Amsterdam, Netherlands; Department of Electrical Engineering, Columbia University, United States","Tao, R., ISLA, Informatics Institute, University of Amsterdam, Netherlands; Smeulders, A.W.M., ISLA, Informatics Institute, University of Amsterdam, Netherlands; Chang, S.-F., Department of Electrical Engineering, Columbia University, United States",Conference Paper,Scopus,2-s2.0-84959227583
"Shi M., Avrithis Y., Jégou H.",Early burst detection for memory-efficient image retrieval,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7298659,605,613,,10,10.1109/CVPR.2015.7298659,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937220933&doi=10.1109%2fCVPR.2015.7298659&partnerID=40&md5=76bc26ad1a6cff0eef04764dc4751768,"Peking University, United States; University of Athens, NTUA, Greece; Inria, France","Shi, M., Peking University, United States; Avrithis, Y., University of Athens, NTUA, Greece; Jégou, H., Inria, France",Conference Paper,Scopus,2-s2.0-84937220933
"Park H.S., Shi J.",Social saliency prediction,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7299110,4777,4785,,8,10.1109/CVPR.2015.7299110,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959208468&doi=10.1109%2fCVPR.2015.7299110&partnerID=40&md5=48abb8e510a054d9480c3e8f02c0b4ba,"University of Pennsylvania, United States","Park, H.S., University of Pennsylvania, United States; Shi, J., University of Pennsylvania, United States",Conference Paper,Scopus,2-s2.0-84959208468
"Yang K.-F., Gao S.-B., Li Y.-J.",Efficient illuminant estimation for color constancy using grey pixels,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7298838,2254,2263,,2,10.1109/CVPR.2015.7298838,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959224603&doi=10.1109%2fCVPR.2015.7298838&partnerID=40&md5=cfbc738ec953375d14307c973d110f7c,"University of Electronic Science and Technology of China, Chengdu, China","Yang, K.-F., University of Electronic Science and Technology of China, Chengdu, China; Gao, S.-B., University of Electronic Science and Technology of China, Chengdu, China; Li, Y.-J., University of Electronic Science and Technology of China, Chengdu, China",Conference Paper,Scopus,2-s2.0-84959224603
"Shrivastava A., Rastegari M., Shekhar S., Chellappa R., Davis L.S.",Class consistent multi-modal fusion with binary features,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7298841,2282,2291,,1,10.1109/CVPR.2015.7298841,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959184703&doi=10.1109%2fCVPR.2015.7298841&partnerID=40&md5=b7da09e63c8de6995385b55b9894db31,"University of Maryland, College Park, United States","Shrivastava, A., University of Maryland, College Park, United States; Rastegari, M., University of Maryland, College Park, United States; Shekhar, S., University of Maryland, College Park, United States; Chellappa, R., University of Maryland, College Park, United States; Davis, L.S., University of Maryland, College Park, United States",Conference Paper,Scopus,2-s2.0-84959184703
"Stamos D., Martelli S., Nabi M., McDonald A., Murino V., Pontil M.",Learning with dataset bias in latent subcategory models,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7298988,3650,3658,,2,10.1109/CVPR.2015.7298988,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959192054&doi=10.1109%2fCVPR.2015.7298988&partnerID=40&md5=4949dc216a9ca23830e0659b2134ca32,"Department of Computer Science, University College London, United Kingdom; Pattern Analysis and Computer Vision, Istituto Italiano di Tecnologia, Italy; Dipartimento di Informatica, Università di Verona, Italy","Stamos, D., Department of Computer Science, University College London, United Kingdom; Martelli, S., Pattern Analysis and Computer Vision, Istituto Italiano di Tecnologia, Italy; Nabi, M., Pattern Analysis and Computer Vision, Istituto Italiano di Tecnologia, Italy; McDonald, A., Department of Computer Science, University College London, United Kingdom; Murino, V., Pattern Analysis and Computer Vision, Istituto Italiano di Tecnologia, Italy, Dipartimento di Informatica, Università di Verona, Italy; Pontil, M., Department of Computer Science, University College London, United Kingdom",Conference Paper,Scopus,2-s2.0-84959192054
"Fredriksson J., Larsson V., Olsson C.",Practical robust two-view translation estimation,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7298884,2684,2690,,4,10.1109/CVPR.2015.7298884,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959249513&doi=10.1109%2fCVPR.2015.7298884&partnerID=40&md5=adb3656d701e0a8b308f0855e00ba9db,"Centre for Mathematical Sciences, Lund University, Sweden","Fredriksson, J., Centre for Mathematical Sciences, Lund University, Sweden; Larsson, V., Centre for Mathematical Sciences, Lund University, Sweden; Olsson, C., Centre for Mathematical Sciences, Lund University, Sweden",Conference Paper,Scopus,2-s2.0-84959249513
"Zheng L., Wang S., Tian L., He F., Liu Z., Tian Q.",Query-adaptive late fusion for image search and person re-identification,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7298783,1741,1750,,39,10.1109/CVPR.2015.7298783,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959190061&doi=10.1109%2fCVPR.2015.7298783&partnerID=40&md5=8f0615ca5c13f2c03e3254df0737c50e,"State Key Laboratory of Intelligent Technology and Systems, Tsinghua National Laboratory for Information Science and Technology, Department of Electronic Engineering, Tsinghua University, Beijing, China; University of Texas at San AntonioTX, United States","Zheng, L., State Key Laboratory of Intelligent Technology and Systems, Tsinghua National Laboratory for Information Science and Technology, Department of Electronic Engineering, Tsinghua University, Beijing, China; Wang, S., State Key Laboratory of Intelligent Technology and Systems, Tsinghua National Laboratory for Information Science and Technology, Department of Electronic Engineering, Tsinghua University, Beijing, China; Tian, L., State Key Laboratory of Intelligent Technology and Systems, Tsinghua National Laboratory for Information Science and Technology, Department of Electronic Engineering, Tsinghua University, Beijing, China; He, F., State Key Laboratory of Intelligent Technology and Systems, Tsinghua National Laboratory for Information Science and Technology, Department of Electronic Engineering, Tsinghua University, Beijing, China; Liu, Z., State Key Laboratory of Intelligent Technology and Systems, Tsinghua National Laboratory for Information Science and Technology, Department of Electronic Engineering, Tsinghua University, Beijing, China; Tian, Q., University of Texas at San AntonioTX, United States",Conference Paper,Scopus,2-s2.0-84959190061
"Tian Y., Luo P., Wang X., Tang X.",Pedestrian detection aided by deep learning semantic tasks,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7299143,5079,5087,,25,10.1109/CVPR.2015.7299143,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959241019&doi=10.1109%2fCVPR.2015.7299143&partnerID=40&md5=3914f168419d21d239ca384b303e253b,"Department of Information Engineering, Chinese University of Hong Kong, Hong Kong, Hong Kong; Department of Electronic Engineering, Chinese University of Hong Kong, Hong Kong, Hong Kong; Shenzhen Key Lab of CVPR, Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China","Tian, Y., Department of Information Engineering, Chinese University of Hong Kong, Hong Kong, Hong Kong; Luo, P., Department of Information Engineering, Chinese University of Hong Kong, Hong Kong, Hong Kong, Shenzhen Key Lab of CVPR, Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China; Wang, X., Department of Electronic Engineering, Chinese University of Hong Kong, Hong Kong, Hong Kong, Shenzhen Key Lab of CVPR, Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China; Tang, X., Department of Information Engineering, Chinese University of Hong Kong, Hong Kong, Hong Kong, Shenzhen Key Lab of CVPR, Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China",Conference Paper,Scopus,2-s2.0-84959241019
"Baust M., Demaret L., Storath M., Navab N., Weinmann A.",Total variation regularization of shape signals,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7298819,2075,2083,,2,10.1109/CVPR.2015.7298819,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959234205&doi=10.1109%2fCVPR.2015.7298819&partnerID=40&md5=1e5791747e3a043204bf13932681bb09,"Computer Aided Medical Procedures and Augmented Reality, Technische Universität München, Germany; Institute of Computational Biology, Helmholtz Zentrum München, Germany; Biomedical Imaging Group, EPFL, Lausanne, Switzerland; Johns Hopkins University, Baltimore, United States","Baust, M., Computer Aided Medical Procedures and Augmented Reality, Technische Universität München, Germany; Demaret, L., Institute of Computational Biology, Helmholtz Zentrum München, Germany; Storath, M., Biomedical Imaging Group, EPFL, Lausanne, Switzerland; Navab, N., Computer Aided Medical Procedures and Augmented Reality, Technische Universität München, Germany, Johns Hopkins University, Baltimore, United States; Weinmann, A., Institute of Computational Biology, Helmholtz Zentrum München, Germany",Conference Paper,Scopus,2-s2.0-84959234205
"Nie W.-Z., Liu A.-A., Gao Z., Su Y.-T.",Clique-graph matching by preserving global & local structure,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7299080,4503,4510,,4,10.1109/CVPR.2015.7299080,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959232666&doi=10.1109%2fCVPR.2015.7299080&partnerID=40&md5=0a840b885bc753d28c360ed0b873df4d,"School of Electronics Information Engineering, Tianjin University, China; School of Computer and Communication Engineering, Tianjin University of Technology, China","Nie, W.-Z., School of Electronics Information Engineering, Tianjin University, China; Liu, A.-A., School of Electronics Information Engineering, Tianjin University, China; Gao, Z., School of Computer and Communication Engineering, Tianjin University of Technology, China; Su, Y.-T., School of Electronics Information Engineering, Tianjin University, China",Conference Paper,Scopus,2-s2.0-84959232666
"Cheng Y., Lopez J.A., Camps O., Sznaier M.",A convex optimization approach to robust fundamental matrix estimation,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7298829,2170,2178,,,10.1109/CVPR.2015.7298829,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959240051&doi=10.1109%2fCVPR.2015.7298829&partnerID=40&md5=662acb54f9e5a00ef24f74b8eb0310e8,"Electrical and Computer Engineering, Northeastern University, Boston, MA, United States","Cheng, Y., Electrical and Computer Engineering, Northeastern University, Boston, MA, United States; Lopez, J.A., Electrical and Computer Engineering, Northeastern University, Boston, MA, United States; Camps, O., Electrical and Computer Engineering, Northeastern University, Boston, MA, United States; Sznaier, M., Electrical and Computer Engineering, Northeastern University, Boston, MA, United States",Conference Paper,Scopus,2-s2.0-84959240051
"Gallardo M., Pizarro D., Bartoli A., Collins T.",Shape-from-Template in Flatland,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7298902,2847,2854,,,10.1109/CVPR.2015.7298902,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959201037&doi=10.1109%2fCVPR.2015.7298902&partnerID=40&md5=e64df107e2ee7277c522e3095adcae21,"ALCoV-ISIT, UMR6284 CNRS, Université d'Auvergne, Clermont-Ferrand, France","Gallardo, M., ALCoV-ISIT, UMR6284 CNRS, Université d'Auvergne, Clermont-Ferrand, France; Pizarro, D., ALCoV-ISIT, UMR6284 CNRS, Université d'Auvergne, Clermont-Ferrand, France; Bartoli, A., ALCoV-ISIT, UMR6284 CNRS, Université d'Auvergne, Clermont-Ferrand, France; Collins, T., ALCoV-ISIT, UMR6284 CNRS, Université d'Auvergne, Clermont-Ferrand, France",Conference Paper,Scopus,2-s2.0-84959201037
"Meyer S., Wang O., Zimmer H., Grosse M., Sorkine-Hornung A.",Phase-based frame interpolation for video,2015,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,07-12-June-2015,,7298747,1410,1418,,4,10.1109/CVPR.2015.7298747,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959252627&doi=10.1109%2fCVPR.2015.7298747&partnerID=40&md5=10d5b788f782d2e6a30c89db98b688d5,"ETH Zurich, Zurich, Switzerland; Disney Research Zurich, Switzerland","Meyer, S., ETH Zurich, Zurich, Switzerland; Wang, O., Disney Research Zurich, Switzerland; Zimmer, H., Disney Research Zurich, Switzerland; Grosse, M., Disney Research Zurich, Switzerland; Sorkine-Hornung, A., Disney Research Zurich, Switzerland",Conference Paper,Scopus,2-s2.0-84959252627
