Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Hornáček M., Maierhofer S.",Extracting vanishing points across multiple views,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995396,953,960,,,10.1109/CVPR.2011.5995396,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052900543&doi=10.1109%2fCVPR.2011.5995396&partnerID=40&md5=f595a105f4d72beccfaad7564b24498b,"VRVis Research Center, Austria; Institute of Photogrammetry and Remote Sensing, Vienna University of Technology, Austria","Hornáček, M., VRVis Research Center, Austria, Institute of Photogrammetry and Remote Sensing, Vienna University of Technology, Austria; Maierhofer, S., VRVis Research Center, Austria",Conference Paper,Scopus,2-s2.0-80052900543
"Prisacariu V.A., Reid I.",Nonlinear shape manifolds as shape priors in level set segmentation and tracking,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995687,2185,2192,,31,10.1109/CVPR.2011.5995687,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052896484&doi=10.1109%2fCVPR.2011.5995687&partnerID=40&md5=633fec9d62d4f795c04fdcf933b8fb8e,"University of Oxford, United Kingdom","Prisacariu, V.A., University of Oxford, United Kingdom; Reid, I., University of Oxford, United Kingdom",Conference Paper,Scopus,2-s2.0-80052896484
"Mensink T., Verbeek J., Csurka G.",Learning structured prediction models for interactive image labeling,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995380,833,840,,5,10.1109/CVPR.2011.5995380,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052877810&doi=10.1109%2fCVPR.2011.5995380&partnerID=40&md5=8dd52118d28dc60f54b83aba5b72651a,"Xerox Research Centre Europe, France; LEAR, INRIA Rhne-Alpes, France","Mensink, T., Xerox Research Centre Europe, France, LEAR, INRIA Rhne-Alpes, France; Verbeek, J., LEAR, INRIA Rhne-Alpes, France; Csurka, G., Xerox Research Centre Europe, France",Conference Paper,Scopus,2-s2.0-80052877810
"Zhang Z., Matsushita Y., Ma Y.",Camera calibration with lens distortion from low-rank textures,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995548,2321,2328,,23,10.1109/CVPR.2011.5995548,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052883824&doi=10.1109%2fCVPR.2011.5995548&partnerID=40&md5=fe80c458758c41fe25736c05c348a437,"Tsinghua University, China; Microsoft Research Asia, United States","Zhang, Z., Tsinghua University, China; Matsushita, Y., Microsoft Research Asia, United States; Ma, Y., Microsoft Research Asia, United States",Conference Paper,Scopus,2-s2.0-80052883824
"Nishiyama M., Okabe T., Sato I., Sato Y.",Aesthetic quality classification of photographs based on color harmony,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995539,33,40,,39,10.1109/CVPR.2011.5995539,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052903705&doi=10.1109%2fCVPR.2011.5995539&partnerID=40&md5=56c26dc7a63493f41e20da30b5db941f,"Institute of Industrial Science, University of Tokyo, Japan; National Institute of Informatics, Japan","Nishiyama, M., Institute of Industrial Science, University of Tokyo, Japan; Okabe, T., Institute of Industrial Science, University of Tokyo, Japan; Sato, I., National Institute of Informatics, Japan; Sato, Y., Institute of Industrial Science, University of Tokyo, Japan",Conference Paper,Scopus,2-s2.0-80052903705
"Wu C., Frahm J.-M., Pollefeys M.",Repetition-based dense single-view reconstruction,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995551,3113,3120,,22,10.1109/CVPR.2011.5995551,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052873907&doi=10.1109%2fCVPR.2011.5995551&partnerID=40&md5=3bcb837b8ce1a347154755e643c53a1b,"University of Washington, United States; UNC, Chapel Hill, United States; ETH-Zürich, Switzerland","Wu, C., University of Washington, United States; Frahm, J.-M., UNC, Chapel Hill, United States; Pollefeys, M., ETH-Zürich, Switzerland",Conference Paper,Scopus,2-s2.0-80052873907
"Zhu C., Wen F., Sun J.",A rank-order distance based clustering algorithm for face tagging,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995680,481,488,,20,10.1109/CVPR.2011.5995680,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052891634&doi=10.1109%2fCVPR.2011.5995680&partnerID=40&md5=1b8b2da16b821dcc86d875b9865ebe4c,"Tsinghua University, Beijing, China; Microsoft Research Asia, Beijing, China","Zhu, C., Tsinghua University, Beijing, China; Wen, F., Microsoft Research Asia, Beijing, China; Sun, J., Microsoft Research Asia, Beijing, China",Conference Paper,Scopus,2-s2.0-80052891634
"Baust M., Yezzi A.J., Unal G., Navab N.",A Sobolev-type metric for polar active contours,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995310,1017,1024,,,10.1109/CVPR.2011.5995310,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052880052&doi=10.1109%2fCVPR.2011.5995310&partnerID=40&md5=09363783caf5ff9fd3b2bea3548f276a,"Computer Aided Medical Procedures (CAMP), Technische Universität München, Germany; School of Electrical and Computer Engineering, Georgia Institute of Technology, United States; Faculty of Engineering and Natural Sciences, Sabanci University, Turkey","Baust, M., Computer Aided Medical Procedures (CAMP), Technische Universität München, Germany; Yezzi, A.J., School of Electrical and Computer Engineering, Georgia Institute of Technology, United States; Unal, G., Faculty of Engineering and Natural Sciences, Sabanci University, Turkey; Navab, N., Computer Aided Medical Procedures (CAMP), Technische Universität München, Germany",Conference Paper,Scopus,2-s2.0-80052880052
"Zeng Y., Wang C., Wang Y., Gu X., Samaras D., Paragios N.",Intrinsic dense 3D surface tracking,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995513,1225,1232,,7,10.1109/CVPR.2011.5995513,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052911820&doi=10.1109%2fCVPR.2011.5995513&partnerID=40&md5=25e9a34ae52d880a4b7c1839b8e7b77a,"Computer Science Department, Stony Brook University, New York, United States; Laboratoire MAS, Ecole Centrale Paris, Châtenay-Malabry, France; Equipe GALEN, INRIA Saclay-Île-de-France, Orsay, France","Zeng, Y., Computer Science Department, Stony Brook University, New York, United States; Wang, C., Laboratoire MAS, Ecole Centrale Paris, Châtenay-Malabry, France, Equipe GALEN, INRIA Saclay-Île-de-France, Orsay, France; Wang, Y., Computer Science Department, Stony Brook University, New York, United States; Gu, X., Computer Science Department, Stony Brook University, New York, United States; Samaras, D., Computer Science Department, Stony Brook University, New York, United States; Paragios, N., Laboratoire MAS, Ecole Centrale Paris, Châtenay-Malabry, France, Equipe GALEN, INRIA Saclay-Île-de-France, Orsay, France",Conference Paper,Scopus,2-s2.0-80052911820
"Wu C., Agarwal S., Curless B., Seitz S.M.",Multicore bundle adjustment,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995552,3057,3064,,172,10.1109/CVPR.2011.5995552,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052911856&doi=10.1109%2fCVPR.2011.5995552&partnerID=40&md5=bea8ab4067ae42e7ce661920e801321a,"University of Washington, United States; Google Inc., United States","Wu, C., University of Washington, United States; Agarwal, S., Google Inc., United States; Curless, B., University of Washington, United States; Seitz, S.M., University of Washington, United States, Google Inc., United States",Conference Paper,Scopus,2-s2.0-80052911856
"Taylor G.W., Spiro I., Bregler C., Fergus R.",Learning invariance through imitation,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995538,2729,2736,,9,10.1109/CVPR.2011.5995538,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052908982&doi=10.1109%2fCVPR.2011.5995538&partnerID=40&md5=4b7d50fc2443d4e126ef617de393b505,"Dept. of Computer Science, Courant Institute of Mathematical Sciences, New York University, United States","Taylor, G.W., Dept. of Computer Science, Courant Institute of Mathematical Sciences, New York University, United States; Spiro, I., Dept. of Computer Science, Courant Institute of Mathematical Sciences, New York University, United States; Bregler, C., Dept. of Computer Science, Courant Institute of Mathematical Sciences, New York University, United States; Fergus, R., Dept. of Computer Science, Courant Institute of Mathematical Sciences, New York University, United States",Conference Paper,Scopus,2-s2.0-80052908982
"Hoai M., Lan Z.-Z., De La Torre F.",Joint segmentation and classification of human actions in video,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995470,3265,3272,,42,10.1109/CVPR.2011.5995470,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052873938&doi=10.1109%2fCVPR.2011.5995470&partnerID=40&md5=eef348fb8480fa549ba65bd5ec54c2f7,"Carnegie Mellon University, Pittsburgh, PA 15213, United States","Hoai, M., Carnegie Mellon University, Pittsburgh, PA 15213, United States; Lan, Z.-Z., Carnegie Mellon University, Pittsburgh, PA 15213, United States; De La Torre, F., Carnegie Mellon University, Pittsburgh, PA 15213, United States",Conference Paper,Scopus,2-s2.0-80052873938
"Cho T.S., Paris S., Horn B.K.P., Freeman W.T.",Blur kernel estimation using the radon transform,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995479,241,248,,53,10.1109/CVPR.2011.5995479,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052870145&doi=10.1109%2fCVPR.2011.5995479&partnerID=40&md5=0ddd182489ab708e8879a9af8f00e2c4,"Massachusetts Institute of Technology, United States; Adobe Systems, Inc., United States","Cho, T.S., Massachusetts Institute of Technology, United States; Paris, S., Adobe Systems, Inc., United States; Horn, B.K.P., Massachusetts Institute of Technology, United States; Freeman, W.T., Massachusetts Institute of Technology, United States",Conference Paper,Scopus,2-s2.0-80052870145
"Anwaar-Ul-Haq, Gondal I., Murshed M.",On dynamic scene geometry for view-invariant action matching,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995690,3305,3312,,2,10.1109/CVPR.2011.5995690,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052883131&doi=10.1109%2fCVPR.2011.5995690&partnerID=40&md5=c816f795fcadd6761d5a309044cea1b7,"GSIT, Monash University, VIC, Australia","Anwaar-Ul-Haq, GSIT, Monash University, VIC, Australia; Gondal, I., GSIT, Monash University, VIC, Australia; Murshed, M., GSIT, Monash University, VIC, Australia",Conference Paper,Scopus,2-s2.0-80052883131
"Elhamifar E., Vidal R.",Robust classification using structured sparse representation,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995664,1873,1879,,94,10.1109/CVPR.2011.5995664,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052897165&doi=10.1109%2fCVPR.2011.5995664&partnerID=40&md5=2e89185395fbc006b8930d13d099569a,"Center for Imaging Science, Johns Hopkins University, Baltimore, MD 21218, United States","Elhamifar, E., Center for Imaging Science, Johns Hopkins University, Baltimore, MD 21218, United States; Vidal, R., Center for Imaging Science, Johns Hopkins University, Baltimore, MD 21218, United States",Conference Paper,Scopus,2-s2.0-80052897165
"Sánchez J., Perronnin F.",High-dimensional signature compression for large-scale image classification,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995504,1665,1672,,63,10.1109/CVPR.2011.5995504,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052885179&doi=10.1109%2fCVPR.2011.5995504&partnerID=40&md5=69d8a16d98278883accf2398cad77cd4,"Textual and Visual Pattern Analysis (TVPA) group, Xerox Research Centre Europe (XRCE), Germany","Sánchez, J., Textual and Visual Pattern Analysis (TVPA) group, Xerox Research Centre Europe (XRCE), Germany; Perronnin, F., Textual and Visual Pattern Analysis (TVPA) group, Xerox Research Centre Europe (XRCE), Germany",Conference Paper,Scopus,2-s2.0-80052885179
"Yamaguchi K., Berg A.C., Ortiz L.E., Berg T.L.",Who are you with and where are you going?,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995468,1345,1352,,66,10.1109/CVPR.2011.5995468,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052905601&doi=10.1109%2fCVPR.2011.5995468&partnerID=40&md5=4886311c9e02f9af5722926ac9679030,"Stony Brook University, Stony Brook, NY 11794, United States","Yamaguchi, K., Stony Brook University, Stony Brook, NY 11794, United States; Berg, A.C., Stony Brook University, Stony Brook, NY 11794, United States; Ortiz, L.E., Stony Brook University, Stony Brook, NY 11794, United States; Berg, T.L., Stony Brook University, Stony Brook, NY 11794, United States",Conference Paper,Scopus,2-s2.0-80052905601
"Gong M., Cheng L.",Foreground segmentation of live videos using locally competing 1SVMs,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995394,2105,2112,,12,10.1109/CVPR.2011.5995394,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052877836&doi=10.1109%2fCVPR.2011.5995394&partnerID=40&md5=711cf2f915440f3e13b3a30e56d2b575,"Memorial University, Canada; BII, ASTAR, Singapore, Singapore","Gong, M., Memorial University, Canada; Cheng, L., BII, ASTAR, Singapore, Singapore",Conference Paper,Scopus,2-s2.0-80052877836
"Rigamonti R., Brown M.A., Lepetit V.",Are sparse representations really relevant for image classification?,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995313,1545,1552,,74,10.1109/CVPR.2011.5995313,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052904079&doi=10.1109%2fCVPR.2011.5995313&partnerID=40&md5=500493b053639e53242901241fab839d,"CVLab, EPFL, Lausanne, Switzerland","Rigamonti, R., CVLab, EPFL, Lausanne, Switzerland; Brown, M.A., CVLab, EPFL, Lausanne, Switzerland; Lepetit, V., CVLab, EPFL, Lausanne, Switzerland",Conference Paper,Scopus,2-s2.0-80052904079
"Chen D.M., Baatz G., Köser K., Tsai S.S., Vedantham R., Pylvänäinen T., Roimela K., Chen X., Bach J., Pollefeys M., Girod B., Grzeszczuk R.",City-scale landmark identification on mobile devices,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995610,737,744,,96,10.1109/CVPR.2011.5995610,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052910201&doi=10.1109%2fCVPR.2011.5995610&partnerID=40&md5=aca1f9e89d59c846a603832ff1674360,"Stanford University, United States; ETH Zurich, Switzerland; Nokia Research Center, Finland; NAVTEQ, United States","Chen, D.M., Stanford University, United States; Baatz, G., ETH Zurich, Switzerland; Köser, K., ETH Zurich, Switzerland; Tsai, S.S., Stanford University, United States; Vedantham, R., Nokia Research Center, Finland; Pylvänäinen, T., Nokia Research Center, Finland; Roimela, K., Nokia Research Center, Finland; Chen, X., NAVTEQ, United States; Bach, J., NAVTEQ, United States; Pollefeys, M., ETH Zurich, Switzerland; Girod, B., Stanford University, United States; Grzeszczuk, R., Nokia Research Center, Finland",Conference Paper,Scopus,2-s2.0-80052910201
"Cao X., Tong X., Dai Q., Lin S.",High resolution multispectral video capture with a hybrid camera system,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995418,297,304,,18,10.1109/CVPR.2011.5995418,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052870101&doi=10.1109%2fCVPR.2011.5995418&partnerID=40&md5=5464aea750e88627750e406da7d9db42,"Tsinghua University, China; Microsoft Research Asia, United States","Cao, X., Tsinghua University, China; Tong, X., Microsoft Research Asia, United States; Dai, Q., Tsinghua University, China; Lin, S., Microsoft Research Asia, United States",Conference Paper,Scopus,2-s2.0-80052870101
"Amberg B., Vetter T.",GraphTrack: Fast and globally optimal tracking in videos,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995341,1209,1216,,1,10.1109/CVPR.2011.5995341,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052906758&doi=10.1109%2fCVPR.2011.5995341&partnerID=40&md5=0664dd18d4650120e37e2b079eb60cee,"University of Basel, Department of Mathematics and Computer Science, Switzerland","Amberg, B., University of Basel, Department of Mathematics and Computer Science, Switzerland; Vetter, T., University of Basel, Department of Mathematics and Computer Science, Switzerland",Conference Paper,Scopus,2-s2.0-80052906758
"Belhumeur P.N., Jacobs D.W., Kriegman D.J., Kumar N.",Localizing parts of faces using a consensus of exemplars,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995602,545,552,,162,10.1109/CVPR.2011.5995602,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052899249&doi=10.1109%2fCVPR.2011.5995602&partnerID=40&md5=4f55c8cfcb2e27e2d917b446899c192a,"Kriegman-Belhumeur Vision Technologies, United States; Columbia University, United States; University of Maryland, College Park, United States; University of California, San Diego, United States","Belhumeur, P.N., Kriegman-Belhumeur Vision Technologies, United States, Columbia University, United States; Jacobs, D.W., Kriegman-Belhumeur Vision Technologies, United States, University of Maryland, College Park, United States; Kriegman, D.J., Kriegman-Belhumeur Vision Technologies, United States, University of California, San Diego, United States; Kumar, N., Columbia University, United States",Conference Paper,Scopus,2-s2.0-80052899249
"Lu X., Chen T., Comaniciu D.",Robust discriminative wire structure modeling with application to stent enhancement in fluoroscopy,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995714,1121,1127,,4,10.1109/CVPR.2011.5995714,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052892780&doi=10.1109%2fCVPR.2011.5995714&partnerID=40&md5=3dd60e6b1c1f8201f8ecc64ecc5cfc55,"Image Analytics and Informatics, Siemens Corporate Research, Princeton, NJ 08540, United States","Lu, X., Image Analytics and Informatics, Siemens Corporate Research, Princeton, NJ 08540, United States; Chen, T., Image Analytics and Informatics, Siemens Corporate Research, Princeton, NJ 08540, United States; Comaniciu, D., Image Analytics and Informatics, Siemens Corporate Research, Princeton, NJ 08540, United States",Conference Paper,Scopus,2-s2.0-80052892780
Lhuillier M.,Fusion of GPS and structure-from-motion using constrained bundle adjustments,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995456,3025,3032,,10,10.1109/CVPR.2011.5995456,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052891294&doi=10.1109%2fCVPR.2011.5995456&partnerID=40&md5=8f83c598dd5c0ed12dc5f2cb48ebdee8,"LASMEA-UMR, 6602 Université Blaise Pascal, CNRS, 63177 Aubière Cedex, France","Lhuillier, M., LASMEA-UMR, 6602 Université Blaise Pascal, CNRS, 63177 Aubière Cedex, France",Conference Paper,Scopus,2-s2.0-80052891294
"Salakhutdinov R., Torralba A., Tenenbaum J.",Learning to share visual appearance for multiclass object detection,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995720,1481,1488,,26,10.1109/CVPR.2011.5995720,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052905403&doi=10.1109%2fCVPR.2011.5995720&partnerID=40&md5=d35c1917235fab70ae47bfe8aa5bdecf,"Massachusetts Institute of Technology, United States","Salakhutdinov, R., Massachusetts Institute of Technology, United States; Torralba, A., Massachusetts Institute of Technology, United States; Tenenbaum, J., Massachusetts Institute of Technology, United States",Conference Paper,Scopus,2-s2.0-80052905403
"Shyr A., Darrell T., Jordan M., Urtasun R.",Supervised hierarchical Pitman-Yor process for natural scene segmentation,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995647,2281,2288,,4,10.1109/CVPR.2011.5995647,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052877839&doi=10.1109%2fCVPR.2011.5995647&partnerID=40&md5=cdb284e82ac42ecf72d33892a5cd7c03,"UC Berkeley, United States; ICSI, UC Berkeley, United States; TTI Chicago, United States","Shyr, A., UC Berkeley, United States; Darrell, T., ICSI, UC Berkeley, United States; Jordan, M., UC Berkeley, United States; Urtasun, R., TTI Chicago, United States",Conference Paper,Scopus,2-s2.0-80052877839
"Ahmed M.A., Pitie F., Kokaram A.",Reflection detection in image sequences,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995670,705,712,,6,10.1109/CVPR.2011.5995670,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052904035&doi=10.1109%2fCVPR.2011.5995670&partnerID=40&md5=370d8e9edf7cb8bac9c8cf0c3098acc8,"Sigmedia, Electronic and Electrical Engineering Department, Trinity College, Dublin, Ireland","Ahmed, M.A., Sigmedia, Electronic and Electrical Engineering Department, Trinity College, Dublin, Ireland; Pitie, F., Sigmedia, Electronic and Electrical Engineering Department, Trinity College, Dublin, Ireland; Kokaram, A., Sigmedia, Electronic and Electrical Engineering Department, Trinity College, Dublin, Ireland",Conference Paper,Scopus,2-s2.0-80052904035
"Kulis B., Saenko K., Darrell T.",What you saw is not what you get: Domain adaptation using asymmetric kernel transforms,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995702,1785,1792,,117,10.1109/CVPR.2011.5995702,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052895155&doi=10.1109%2fCVPR.2011.5995702&partnerID=40&md5=04692b57a1a86e7aa6ae8f38e7a001a6,"UC Berkeley, EECS, ICSI, United States","Kulis, B., UC Berkeley, EECS, ICSI, United States; Saenko, K., UC Berkeley, EECS, ICSI, United States; Darrell, T., UC Berkeley, EECS, ICSI, United States",Conference Paper,Scopus,2-s2.0-80052895155
"Xie Y., Chang H., Li Z., Liang L., Chen X., Zhao D.",A unified framework for locating and recognizing human actions,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995648,25,32,,16,10.1109/CVPR.2011.5995648,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052896502&doi=10.1109%2fCVPR.2011.5995648&partnerID=40&md5=feb89cf708897043dfee5087682c9e55,"Institute of Computing Technology, Chinese Academy of Sciences (CAS), China; Key Laboratory of Intelligent Information Processing, CAS, China; School of Computer Science and Technology, Harbin Institute of Technology, China","Xie, Y., Institute of Computing Technology, Chinese Academy of Sciences (CAS), China, Key Laboratory of Intelligent Information Processing, CAS, China; Chang, H., Institute of Computing Technology, Chinese Academy of Sciences (CAS), China, Key Laboratory of Intelligent Information Processing, CAS, China; Li, Z., Institute of Computing Technology, Chinese Academy of Sciences (CAS), China, Key Laboratory of Intelligent Information Processing, CAS, China; Liang, L., Institute of Computing Technology, Chinese Academy of Sciences (CAS), China, Key Laboratory of Intelligent Information Processing, CAS, China; Chen, X., Institute of Computing Technology, Chinese Academy of Sciences (CAS), China, Key Laboratory of Intelligent Information Processing, CAS, China; Zhao, D., School of Computer Science and Technology, Harbin Institute of Technology, China",Conference Paper,Scopus,2-s2.0-80052896502
"Chen C., Freedman D., Lampert C.H.",Enforcing topological constraints in random field image segmentation,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995503,2089,2096,,16,10.1109/CVPR.2011.5995503,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957857891&doi=10.1109%2fCVPR.2011.5995503&partnerID=40&md5=95af367898dcefa78889d6d9c0073a7b,"IST Austria (Institute of Science and Technology Austria), PRIP, Vienna University of Technology, Austria; School of Engineering, Bar Ilan University, Ramat Gan, Israel","Chen, C., IST Austria (Institute of Science and Technology Austria), PRIP, Vienna University of Technology, Austria; Freedman, D., School of Engineering, Bar Ilan University, Ramat Gan, Israel; Lampert, C.H., IST Austria (Institute of Science and Technology Austria), PRIP, Vienna University of Technology, Austria",Conference Paper,Scopus,2-s2.0-79957857891
"Chakrabarti A., Zickler T.",Statistics of real-world hyperspectral images,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995660,193,200,,63,10.1109/CVPR.2011.5995660,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052912463&doi=10.1109%2fCVPR.2011.5995660&partnerID=40&md5=0b16a01d8875767666163ac5d887b42b,"Harvard School of Engineering and Applied Sciences, 33 Oxford St, Cambridge, MA 02138, United States","Chakrabarti, A., Harvard School of Engineering and Applied Sciences, 33 Oxford St, Cambridge, MA 02138, United States; Zickler, T., Harvard School of Engineering and Applied Sciences, 33 Oxford St, Cambridge, MA 02138, United States",Conference Paper,Scopus,2-s2.0-80052912463
"Wu W., Chen T., Barbu A., Wang P., Strobel N., Zhou S.K., Comaniciu D.",Learning-based hypothesis fusion for robust catheter tracking in 2D X-ray fluoroscopy,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995553,1097,1104,,15,10.1109/CVPR.2011.5995553,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052908797&doi=10.1109%2fCVPR.2011.5995553&partnerID=40&md5=853150124c31214d0d8e20435bbcda92,"Image Analytics and Informatics, Siemens Corporate Research, Princeton, NJ 08540, United States; Department of Statistics, Florida State University, Tallahassee, FL 32306, United States; Siemens AG, Forchheim, Germany","Wu, W., Image Analytics and Informatics, Siemens Corporate Research, Princeton, NJ 08540, United States; Chen, T., Image Analytics and Informatics, Siemens Corporate Research, Princeton, NJ 08540, United States; Barbu, A., Department of Statistics, Florida State University, Tallahassee, FL 32306, United States; Wang, P., Image Analytics and Informatics, Siemens Corporate Research, Princeton, NJ 08540, United States; Strobel, N., Siemens AG, Forchheim, Germany; Zhou, S.K., Image Analytics and Informatics, Siemens Corporate Research, Princeton, NJ 08540, United States; Comaniciu, D., Image Analytics and Informatics, Siemens Corporate Research, Princeton, NJ 08540, United States",Conference Paper,Scopus,2-s2.0-80052908797
"Wang H., Koller D.",Multi-level inference by relaxed dual decomposition for human pose segmentation,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995722,2433,2440,,11,10.1109/CVPR.2011.5995722,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052885237&doi=10.1109%2fCVPR.2011.5995722&partnerID=40&md5=c3a8004e93c3c982c281e34e74ca0e9d,"Department of Computer Science, Stanford University, United States","Wang, H., Department of Computer Science, Stanford University, United States; Koller, D., Department of Computer Science, Stanford University, United States",Conference Paper,Scopus,2-s2.0-80052885237
"Gallagher A.C., Batra D., Parikh D.",Inference for order reduction in Markov random fields,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995452,1857,1864,,13,10.1109/CVPR.2011.5995452,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052900725&doi=10.1109%2fCVPR.2011.5995452&partnerID=40&md5=b0b1aaa7303760aa949d974e1b92152e,"Eastman Kodak Company, United States; Toyota Technological Institute, Chicago, United States","Gallagher, A.C., Eastman Kodak Company, United States; Batra, D., Toyota Technological Institute, Chicago, United States; Parikh, D., Toyota Technological Institute, Chicago, United States",Conference Paper,Scopus,2-s2.0-80052900725
"Geiger A., Lauer M., Urtasun R.",A generative model for 3D urban scene understanding from movable platforms,2011,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,,,5995641,1945,1952,,10,10.1109/CVPR.2011.5995641,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052906146&doi=10.1109%2fCVPR.2011.5995641&partnerID=40&md5=90adca42981043c88fda3126c8d07ff2,"Department of Measurement and Control, Karlsruhe Institute of Technology, Germany; Toyota Technological Institute, Chicago, United States","Geiger, A., Department of Measurement and Control, Karlsruhe Institute of Technology, Germany; Lauer, M., Department of Measurement and Control, Karlsruhe Institute of Technology, Germany; Urtasun, R., Toyota Technological Institute, Chicago, United States",Conference Paper,Scopus,2-s2.0-80052906146
